,sin(GLAT),cos(GLON),sin(GLON),log10(Energy_Flux100),log10(Unc_Energy_Flux100),log10(Signif_Avg),LP_index1000MeV,LP_beta,LP_SigCurv,log10(Variability_Index),CLASS1,1_RF,1_NN,2_RF,2_NN,3_RF,3_NN,4_RF,4_NN,5_RF,5_NN,6_RF,6_NN,7_RF,7_NN,8_RF,8_NN,9_RF,9_NN
4FGL J2247.7-5857,-0.78437394,0.85015005,-0.5265405,-11.702019,-12.426391,0.8492086,2.5469043,-0.0371301732957363,0.6328000426292419,1.2275072,unas,0.009103096768790113,0.015013961337643685,0.15522078064029582,0.13920835527860775,0.6084329529725624,0.5849931639141335,0.010449799202843278,0.004607841493924415,0.20754444305965186,0.2408786423853076,0.005137267866194193,0.0085624377490962,0.003540695161029359,0.002456422574544288,0.0005481416574770481,0.0029139456222299904,2.282267115600449e-05,0.0013652296445126287
4FGL J2247.8+4413,-0.22928289,-0.18613583,0.98252404,-11.20615,-12.251943,1.3055164,1.6385009,0.0261722765862941,0.8126858472824097,1.0893471,bll,0.007139602528882253,0.013013898777187265,0.8854781659654831,0.8714932239830234,0.09414793527316773,0.09403726490271136,0.0013360536489423235,0.0007544481417218134,0.009801080472673153,0.007468550352472236,0.0,0.001088562472299449,0.0015952956223175604,0.000699720879329885,0.0,0.00043114447468913154,0.0005018664885338354,0.011013186016565387
4FGL J2248.7-3235,-0.89059055,0.9710753,0.23877354,-11.205172,-12.366123,1.1959491,2.7693076,0.0456959940493106,1.172963261604309,2.007958,fsrq,0.00015151515151515152,0.01151884911751131,0.05175052720292858,0.02143286041988124,0.1769960383859694,0.14417920855213226,0.007356946084218813,0.008823464445364753,0.763744973175368,0.8113892825539094,0.0,0.0010561686464231892,0.0,0.00032863736403014897,0.0,0.0007524411897011847,0.0,0.0005190877110463279
4FGL J2248.7-4302,-0.87068945,0.9907536,-0.13567372,-12.006846,-12.565685,0.62258846,2.0475402,0.0314833410084247,0.2486104965209961,1.0074236,bcu,0.02203191604339818,0.01124502267846218,0.1943830802906714,0.20511484681878267,0.6626794465554998,0.6805847961951021,0.0034573129440700935,0.002849422086684786,0.10353387682375248,0.08977426202573609,0.007825217370505176,0.005955680166744889,9.865242817187896e-05,0.0027571368191605526,0.0025397185393576894,0.0013389139106592476,0.0034507790045732894,0.0003799192986675977
4FGL J2248.9+2107,-0.55018175,0.030338356,0.9995397,-10.699395,-12.047095,1.7240431,2.1027052,0.0949609130620956,5.2154741287231445,3.3657157,fsrq,0.002857142857142857,0.008808051723735052,0.42734649122807017,0.1298514537101399,0.10571428571428573,0.0673083155324267,0.014857142857142859,0.007328259618800012,0.4435106516290727,0.785575775424113,0.0,0.00022114705916076864,0.0,0.0002725065147981427,0.002857142857142857,0.0002938500048134665,0.002857142857142857,0.0003406404120127475
4FGL J2249.4+6222,0.048554353,-0.3305695,0.9437817,-11.061708,-11.653961,0.8027804,3.7331452,0.7409147620201111,3.0852129459381104,1.0936744,unas,0.0008888888888888889,0.008204385674399196,0.04639951704319522,0.003260814733366179,0.48675905782721296,0.5789582377779223,0.0013333333333333333,0.015019997531575485,0.04440503536138193,0.14582139469325597,0.2906960883530026,0.14951031557246242,0.06932930371501801,0.011331363157513779,0.0430072939964858,0.07782788854381453,0.017181481481481485,0.010065602315690036
4FGL J2249.4-1300,-0.84973884,0.5990835,0.80068654,-10.937214,-11.509535,0.7838438,2.4722595,-0.0395473577082157,1.121929168701172,2.4461014,bll,0.013846153846153845,0.0033935062460412496,0.07480769230769231,0.015966185524575578,0.383125,0.28154490199286514,0.0015384615384615385,0.007770312357341703,0.3239903846153846,0.689766173675725,0.12730769230769232,0.0008306971259403434,0.003076923076923077,0.00024156773023743824,0.03076923076923077,0.0004351346515521162,0.04153846153846154,5.152069572128925e-05
4FGL J2249.7-5944,-0.78052896,0.8389199,-0.54425496,-11.639916,-12.502783,1.0192016,2.0779479,0.0113540720194578,0.1736941486597061,1.2052294,bcu,0.03663189942636891,0.0135202861018746,0.6453773858576978,0.5565990943133106,0.2667518637467363,0.377222742208594,1.6420361247947455e-05,0.001792562303631621,0.04785442399554067,0.04310562938050407,0.00026915480832531523,0.0030432267149685735,7.184701127116683e-05,0.001223384605125497,0.0014929187192118227,0.0010069749507668133,0.001534086073600095,0.002486099421224383
4FGL J2249.9+0452,-0.7263511,0.24545546,0.96940786,-11.670741,-12.420909,0.8278397,2.134615,-0.0014797162730246,0.0647663623094558,1.3094642,bcu,0.010093541763977337,0.011385489523877476,0.4993321642993725,0.5542615718970892,0.4116391446213289,0.3400689804022076,0.0028862973760932944,0.0013342006472675636,0.06738174905343976,0.09014795721556798,0.006835663532548881,0.0010209883201498164,0.00013859332523866852,0.000901555659008699,0.00011880836073294578,0.00042270101321454105,0.0015740376672676274,0.0004565553216172161
4FGL J2250.0-1250,-0.8501534,0.5936306,0.8047377,-10.029678,-11.39868,1.7581753,2.2411795,0.1248884722590446,16.048574447631836,3.9820404,bcu,0.012727272727272728,0.004008121908723233,0.08030991735537191,0.016087483362105217,0.05460540892798957,0.021364403542940544,0.0018181818181818182,0.010544523899680922,0.6650846737166386,0.9400166328929648,0.03272727272727272,0.00039708916754530434,0.0018181818181818182,0.0036037679511302513,0.10363636363636362,0.0037078631710063064,0.04727272727272727,0.00027011410390333126
4FGL J2250.0+3825,-0.3183279,-0.14356583,0.9896408,-11.089155,-12.199338,1.3987215,1.6318322,0.0252422541379928,0.9916316866874696,1.5806285,bll,0.013267479618266931,0.005403520515765585,0.9536891388799001,0.9454559606553111,0.01953201214792049,0.03828430666211271,9.940741608994111e-05,0.00036330252807501197,0.013041508687509215,0.008773214326467894,0.0,0.00014998188676616843,1.5015015015015015e-05,0.00015877553116274798,0.0,6.689417634897264e-05,0.0003554382352983052,0.0013440437179899343
4FGL J2250.4-4206,-0.8760887,0.9940682,-0.108758256,-11.374479,-12.418386,1.2357255,2.0797842,0.0060963570140302,0.1749032884836197,1.5162814,bll,0.0035087353061531725,0.012679540338882939,0.8449992596462415,0.8178058290491725,0.10762918535489706,0.13050982108363798,0.0020398728112268547,0.0011236770776591335,0.03478810130847664,0.035822217057075355,0.0013333333333333333,0.00040872462702102057,0.0014074755749816186,0.0005161874870834845,0.0,0.0001717440849413078,0.004294036664689906,0.000962259194526253
4FGL J2250.4+1748,-0.59251577,0.06274862,0.99802935,-11.359758,-12.029763,0.90799683,2.6468272,-0.0170342829078435,0.2222881764173507,1.3666905,bll,0.10518382945827368,0.016912141986005276,0.07333551747083455,0.07775509881012216,0.47259196826305017,0.3609671259455737,0.0018471029851146413,0.007382968855115261,0.29129633947827455,0.5325080857195592,0.039170116081826176,0.0018964659716753202,0.00125,0.0007447058947542424,0.0140625,0.001382119912465568,0.0012626262626262627,0.00045128690472931833
4FGL J2250.5+3305,-0.39524525,-0.097733326,0.9952126,-11.399,-12.366214,1.2330688,2.0663357,0.5916798710823059,7.514247894287109,1.0700971,unas,0.00044444444444444447,0.0029516633390689996,0.02866666666666668,0.011291350676127042,0.1307558989697574,0.09915141695886412,0.00044444444444444447,0.001574918831449782,0.012,0.014615711640399019,0.08105340991615505,0.07024138824801356,0.686996343350709,0.683201876631143,0.05874990331893418,0.11032684576125287,0.0008888888888888889,0.006644827913681649
4FGL J2250.6+5809,-0.018523766,-0.30124918,0.95354545,-11.772413,-12.333075,0.75164944,-0.13488817,0.4119972884654999,2.1280994415283203,1.0088828,unas,0.004259505199082014,0.006110107427119146,0.0991719944304473,0.1235518181093725,0.7843905035738961,0.7988744684793768,0.006085873369698475,0.002198355569735221,0.04097171143910633,0.005809269355687462,0.03986411537094724,0.03798335074910252,0.0162808965729187,0.0029620390225357043,0.0022435843600559094,0.007457991613322849,0.006731815683847713,0.015052599673747887
4FGL J2250.7-2806,-0.89352095,0.9152997,0.4027734,-10.689872,-12.039353,1.7493169,2.072836,0.0929870083928108,5.1755218505859375,2.8708677,bll,0.0011764705882352942,0.012961986742612383,0.541423649655527,0.3832441674826859,0.05831261505892624,0.09882395633970897,0.003529411764705882,0.007034409856377825,0.3873225588149585,0.49503971474093145,0.0011764705882352942,0.00032106696289001436,0.0023529411764705885,0.0010603721739763914,0.003529411764705882,0.0005271587103547288,0.0011764705882352942,0.0009871669904623793
4FGL J2251.2+5550,-0.055176787,-0.2852591,0.95845044,-11.891826,-12.379611,0.70933795,1.0794016,0.3886631429195404,2.3144211769104004,1.5344801,bcu,0.0040524077807054,0.00522236708071292,0.11963418444065017,0.10144161976640487,0.7370878219958619,0.8341339284541935,0.001267234277999689,0.0016800598865220168,0.08974130880299809,0.017201148321445408,0.04394521718251357,0.02798733646916517,0.00407745004171121,0.0057809166159560055,0.00011879326656120547,0.004445023303598091,7.558221099887765e-05,0.0021076001020018443
4FGL J2251.5-4928,-0.84755063,0.9435591,-0.33120424,-11.292878,-12.264755,1.3675864,1.4945034,0.113593466579914,3.201826572418213,2.0382283,bll,0.0029361964832560696,0.004626105875895515,0.7179010944077687,0.8821561062825133,0.15807297460074618,0.09503214807089076,0.0002398589065255732,0.0005527398628442056,0.11812812585386659,0.015736019593593054,0.0,0.0002753233784273721,0.0013714285714285714,0.0007700221767998017,0.0,0.00020640871830094988,0.001350321176408133,0.0006451260407350997
4FGL J2251.7-3208,-0.8957665,0.9671008,0.2543935,-11.811177,-12.485963,0.8926371,1.8145384,-0.0101101519539952,0.1557255387306213,0.9800076,bcu,0.08980980449607384,0.014682297073676041,0.4434256773909158,0.619766236440227,0.4206616258429942,0.3306232202773691,0.0001968079979031167,0.001722455146833216,0.04314129899145923,0.0266636238457988,0.002142745099025863,0.0020567059561075987,1.7482517482517483e-05,0.0011217910354252645,0.0004412225487678303,0.0006351167431186774,0.00016333511537773741,0.002728553481444286
4FGL J2252.0+8149,0.34150863,-0.4788439,0.87790006,-11.6580925,-12.314891,0.63495994,2.6989233,0.3010319471359253,1.958276867866516,1.1873413,bcu,0.0034375593576398025,0.0056354567943846775,0.023376576069670175,0.014975926344993897,0.7415643772714257,0.7739773445042502,0.005335669616318602,0.004861099088205188,0.198985186545054,0.15907122097867424,0.010709129981194289,0.028494526695209015,0.006696728337637442,0.004760350228092249,0.009894772821060233,0.007647181891301831,0.0,0.0005768934748889012
4FGL J2252.0+4031,-0.29048917,-0.16748154,0.9858752,-10.955611,-12.223917,1.4603763,2.0093203,0.0299677271395921,1.205830454826355,1.3345232,bll,0.007774542016502381,0.023488505704378698,0.9229347140426943,0.8932353843846351,0.030800128510307927,0.045919659736175775,8.350947854041766e-05,0.0012831507878037223,0.0324115595793452,0.02289911755204527,0.0,0.0005713909359657932,0.0014779877448168645,0.0005634655906516741,1.152073732718894e-05,0.0003495718586453024,0.004506037890465561,0.011689753449698607
4FGL J2252.6+1245,-0.6533899,0.117088005,0.99312156,-11.7842455,-12.444297,0.8121616,1.863203,0.0083981435745954,0.120507039129734,1.1203457,bll,0.015281226319008844,0.008936364572466528,0.44431815730497415,0.5961114140435515,0.5074747605017355,0.3562379886175042,0.0022431560991973123,0.0010910533007208179,0.02857270783696494,0.03540305850506739,0.0011049768391236013,0.0007922311301358496,0.0002350897445492732,0.0006601024986331173,0.000524500755353192,0.0002867132577377354,0.00024542459909320744,0.0004810740741829588
4FGL J2253.2-1232,-0.8547575,0.57537884,0.817887,-11.321592,-11.900873,0.97251344,2.6532109,0.2500936686992645,2.531141519546509,1.4493415,bcu,0.02307763804822628,0.005908284806354842,0.03634262314262314,0.024769965795257608,0.41518661472475654,0.3161620618517317,0.0021111111111111113,0.0079653528968444,0.4146029317741082,0.6358402192816879,0.08134877344877345,0.0031308086246796805,0.004821717171717172,0.0038417704710747395,0.016508590578684035,0.002164798099516879,0.006,0.000216738172852317
4FGL J2253.3+3233,-0.4073331,-0.10247821,0.99473524,-11.711484,-12.363406,0.7313004,2.2615488,0.0149261802434921,0.2303807288408279,1.111169,bcu,0.0008064430924469484,0.014899280481010562,0.22520491176152083,0.2537271011932509,0.6174873378162957,0.625769402439148,0.0029127391240896653,0.002631498793653487,0.13328606490046704,0.09377361389304989,0.010298031252841598,0.004721308507734089,0.0051653311395274525,0.0019448539141915092,0.004584732380168921,0.0015920322998340924,0.0002544085326418503,0.000940908478127401
4FGL J2253.7+1405,-0.6409415,0.09448191,0.99552655,-11.632327,-12.395047,0.93498796,1.4957069,0.1516475826501846,1.679104924201965,1.2939653,bll,0.006473743999650897,0.0069994061743922555,0.4813614255416569,0.6780464473682053,0.4487586914502859,0.28171601801112317,0.0002544691823078005,0.0008122925633566561,0.05505300564218112,0.030107837752722126,0.005593583504806092,0.0007449026971533977,0.0009936348895658706,0.0008391759272892472,0.0014388091701256589,0.00026771568693357883,7.263661941970196e-05,0.0004662038188242855
4FGL J2253.9+1609,-0.6182007,0.067692764,0.99770623,-9.073655,-11.40747,2.657921,2.450613,0.1075783967971801,42.66422653198242,4.8888903,fsrq,0.0071428571428571435,0.0053197687905365615,0.058642857142857156,0.005942344601461021,0.10292857142857145,0.04632592790669909,0.0014285714285714286,0.017950413246057232,0.5012857142857144,0.3153767600440821,0.02142857142857143,0.028737137750978223,0.0014285714285714286,0.03351212014623304,0.28285714285714286,0.51704038592181,0.022857142857142857,0.029795141592142613
4FGL J2254.2+4305,-0.25516492,-0.19491635,0.9808199,-11.397619,-12.235494,0.8881092,2.5932167,0.0287083536386489,0.450348824262619,0.47441632,bcu,0.07066108462078517,0.05490678891826705,0.11382475036862616,0.12056911455973325,0.5876766729013659,0.5556919166779182,0.004166525748507653,0.005682360220926619,0.16769004947675833,0.07755171787654865,0.02949681238663025,0.07211876426316506,0.0022728138131949387,0.012669529622970785,0.02033401188551363,0.040051374592388826,0.003877278798617975,0.06075843326808153
4FGL J2254.4+0108,-0.76741016,0.28695118,0.9579452,-11.675614,-12.340303,0.63855004,2.6903346,0.0587321706116199,0.5488045811653137,1.0687546,unas,0.004448255132602573,0.01085928864131275,0.11400307226323672,0.061117972970550036,0.6047094062497368,0.5074287725282467,0.00295639670318235,0.0048915046575897375,0.2635789813409899,0.40743187784682755,0.0035648321810513497,0.0041090674409751905,0.000976857970036194,0.0020025573445174643,0.004703594367766319,0.0018132016914016605,0.0010586037913977392,0.00034575687857876764
4FGL J2254.8-2725,-0.8999861,0.90247726,0.4307375,-11.451087,-12.305202,1.1306198,1.7122141,0.0477388948202133,0.7556090950965881,1.7404858,bll,0.00028333277504215097,0.00655279636884313,0.7584506776778239,0.8018113694794615,0.1964729108505181,0.15542175295899183,0.00025014148273910585,0.0007502940615721405,0.04099533388032223,0.034565535622041704,0.0,0.0001806218700025962,9.009009009009009e-05,0.0002939621666915701,0.0,9.500992721168422e-05,0.003457513243464404,0.0003286575451838401
4FGL J2254.9+5802,-0.024565868,-0.30915025,0.9510132,-11.358239,-11.952058,0.8859195,2.0998497,0.1587866693735122,2.122091054916382,0.96657676,unk,0.0031599192651000697,0.010884755351743826,0.07316840407564307,0.06342204675693736,0.5226944583788299,0.689745979914774,0.0013717136007291605,0.0025097144512774136,0.03449310043053672,0.030614442755016368,0.26506332352680434,0.1276120677363396,0.04150040995688505,0.023108673646116757,0.041989131506978465,0.029993010426484792,0.01655953925849339,0.02210930896130978
4FGL J2255.2+2411,-0.522977,-0.028437756,0.9995956,-10.895053,-12.215104,1.54656,2.0336492,0.0224113725125789,1.138721942901611,1.5681871,bll,0.013955665006346318,0.01575141875536806,0.8763442284086522,0.9312686538737204,0.06315580518758855,0.0229544046811386,6.425982335546704e-05,0.0009474200334140706,0.044788059898011746,0.023841206339421894,0.0,0.00018762286402579045,0.001390151515151515,0.00039125559591550826,0.0,9.044673777099732e-05,0.0003018301608940446,0.004567571119224661
4FGL J2255.4-3252,-0.90135103,0.9746613,0.22368576,-11.562968,-12.45536,0.96664673,2.0551996,0.1881468892097473,1.8154605627059937,1.4549336,unas,0.08920598549906994,0.010322616193014417,0.3120756018663595,0.25126120218085973,0.4240259207743779,0.4843763912178129,0.0005471470883713369,0.003023983014449653,0.16257212872153357,0.2429801847992959,0.006858111942198807,0.003091354126308523,0.003219675356608638,0.0033186298199079835,0.0014753855244499688,0.0012250961608895048,2.0043227030126592e-05,0.00040054248746140467
4FGL J2255.8-6543,-0.735984,0.76589626,-0.6429641,-11.708188,-12.449785,0.7108861,2.9119778,-0.0051478347741067,0.0629573836922645,0.910732,fsrq,0.016457973905885895,0.016476610008698003,0.11331068419882245,0.030416923838844947,0.6107984704883822,0.5892000872738272,0.00015878277869862723,0.008078785982452335,0.24316655781959104,0.3095015925842139,0.008069252183314222,0.02940780478654143,0.002051012827153682,0.005305192833246289,0.005930447616333662,0.00889597109409524,5.681818181818182e-05,0.0027170315980806566
4FGL J2256.0-2740,-0.90223163,0.9063872,0.4224479,-10.979579,-11.914104,0.8856791,3.105572,0.0433581881225109,0.9812769293785096,1.4067227,fsrq,0.03057169021454736,0.011506177284390426,0.07099093763379478,0.009510724477355636,0.5314964601443298,0.16275463257663667,0.001479591836734694,0.016144839688848514,0.26441391148534005,0.7952569020213297,0.06661418758536554,0.0017784519642708569,0.014285714285714282,0.0007287883461982447,0.008718935385602053,0.002045717056723782,0.011428571428571429,0.0002737665842462552
